gap,period,mcb_mode,policy,strategy,route,symbol,action_id,action_type,holding_overlap,announcement_date,record_date,ex_date,accounting_effective_date,tradable_date,cash_payment_date,share_ratio,cash_ratio,tradable_quantity_before,pending_quantity_before,source,source_grade,available_at,raw_hash,status,first_missing_field
OGR,2022_2023,confirmation_tag,P0,MCB,MCB,600825.SH,cninfo:distribution:a0804113c51da59b36d04a8642211d78,cash_dividend,True,2022-06-14,2022-06-20,2022-06-21,2022-06-21,,2022-06-21,0.0,0.01,7968.785415342277,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:56:45.008248Z,59e9abdee743214a9a0d78dc9f50876030a2468c93b93d45bf7c055f509359c7,APPLIED,
OGR,2022_2023,confirmation_tag,P0,MCB,MCB,605183.SH,cninfo:distribution:b7d9656c901af289689fc23deaa2817a,cash_dividend,True,2022-06-16,2022-06-21,2022-06-22,2022-06-22,,2022-06-22,0.0,0.5,1878.0488870752608,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:29:59.504218Z,ed273228c6dfdb6561a0d273ef3655c2305a0bf6133793d01fdd5aa6a4e030ef,APPLIED,
OGR,2022_2023,confirmation_tag,P0,OGR,FIXED_BELOW_L_REPAIR,002727.SZ,cninfo:distribution:21a30edad38a0489771abade1a170730,cash_dividend,True,2022-04-22,2022-04-28,2022-04-29,2022-04-29,,2022-04-29,0.0,0.3,301.4564468104701,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:23:35.695544Z,da93d10c876fd0b0a6eb6364794013ac9af23cff9b497595b841092a597590d4,APPLIED,
OGR,2022_2023,confirmation_tag,P0,OGR,FIXED_BELOW_L_REPAIR,002585.SZ,cninfo:distribution:bea2cd1b47958eb2a9b25f2ef74d3374,cash_dividend,True,2022-05-11,2022-05-16,2022-05-17,2022-05-17,,2022-05-17,0.0,0.3,477.68470147143074,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:24:05.542238Z,81fb5653c1b2df23b283a9e0d24710ce554d24dfcb500c28807519839b6ba62b,APPLIED,
OGR,2022_2023,confirmation_tag,P0,OGR,FIXED_BELOW_L_REPAIR,300556.SZ,cninfo:distribution:70ef7f15b6411e7a575fe5126fe71947,cash_dividend,True,2022-05-12,2022-05-18,2022-05-19,2022-05-19,,2022-05-19,0.0,0.08,353.90332986678834,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:08:00.699258Z,31013953a1a27aa91ad983b0424c94b4cb44667b59ef106e302e4cc3a373fddd,APPLIED,
OGR,2022_2023,confirmation_tag,P0,OGR,FIXED_BELOW_L_REPAIR,002415.SZ,cninfo:distribution:d6cf3712cd70efd42827e771ff2e0ddd,cash_dividend,True,2022-05-20,2022-05-25,2022-05-26,2022-05-26,,2022-05-26,0.0,0.9,217.55125852826373,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:20:03.334061Z,7f4f6b1ac83ee121828847aba8e76587705555013b7900a26e160f57ef1ff69c,APPLIED,
OGR,2022_2023,confirmation_tag,P0,OGR,FIXED_BELOW_L_REPAIR,300965.SZ,cninfo:distribution:85ce500558ff0c3b4c27f8d7acfbb989,cash_dividend,True,2022-05-19,2022-05-26,2022-05-27,2022-05-27,,2022-05-27,0.0,0.205,162.41841552561726,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:41:49.333255Z,37aac2a3f3d350bd894eb2aa491382407e06555e27d78d8c022956f591733ce0,APPLIED,
OGR,2022_2023,confirmation_tag,P0,OGR,FIXED_BELOW_L_REPAIR,300432.SZ,cninfo:distribution:e8be51072a1ccb2956109ea044f93063,cash_dividend,True,2023-05-22,2023-05-29,2023-05-30,2023-05-30,,2023-05-30,0.0,0.2,642.259735078831,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:10:28.556996Z,9fb56bb6774950c9cb7d09d4f2bdf31f8940052c20dbc5f3d021f3a993edb3d1,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,300306.SZ,cninfo:distribution:91286a9351e5df9000a4e56e3741931f,cash_dividend,True,2022-05-17,2022-05-24,2022-05-25,2022-05-25,,2022-05-25,0.0,0.3,3200.809069343259,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:31:35.106246Z,1e5c6919530be3c6dda941b52d44b6d823808cb2cd4d110734eedb24a1ed4df7,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,300448.SZ,cninfo:distribution:caf8e1b2d0b663a7e317cedc748ebf01,cash_dividend,True,2022-05-19,2022-05-24,2022-05-25,2022-05-25,,2022-05-25,0.0,0.015,7288.09516066594,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:50:05.040360Z,b8b9767db293c825dede1e562ae68e393059dc38e8b151f9ccbe1d5593e796ba,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,301015.SZ,cninfo:distribution:1eea9a806de869e0fade7e29098419f3,cash_dividend,True,2022-05-18,2022-05-24,2022-05-25,2022-05-25,,2022-05-25,0.0,0.667,1680.1693053553586,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:17:26.714262Z,1055601dde1ec814c7be69db0ea5ff3b45d2ebcdbf9237a93f42555524de25c4,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,300440.SZ,cninfo:distribution:15ba5e65b1c1a00390d2e43c388d5bf1,cash_dividend,True,2022-05-21,2022-05-26,2022-05-27,2022-05-27,,2022-05-27,0.0,0.0393908,6059.764515609881,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:38:30.000408Z,8c560ac83039760bd25a0d31b8420305533e48c6e6d1f60d4845e68fdb9f569e,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,002275.SZ,cninfo:distribution:34a3dbf14adc0f5fa3781b0c0acd3f6d,cash_dividend,True,2022-05-24,2022-05-27,2022-05-30,2022-05-30,,2022-05-30,0.0,0.5,4069.2885901870077,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:17:58.534018Z,ff2d80528a7c5fa0fc5ac8989ff3f9943d90fb022eda7f102caecdbdd04f77a1,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,300551.SZ,cninfo:distribution:b2311aa8d10bba94bc54d85e987eb1ee,cash_dividend,True,2022-05-25,2022-05-31,2022-06-01,2022-06-01,,2022-06-01,0.0,0.0100314,4151.34209482235,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:41:17.712060Z,3287cdeb1f112bf665ee6c674b0cda8e39d57a12495cccf8dfba14e84b330ac5,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,002004.SZ,cninfo:distribution:df514e5cb9283d8afb0cb0a2f7d6f9f4,cash_dividend,True,2022-05-27,2022-06-01,2022-06-02,2022-06-02,,2022-06-02,0.0,0.22000000000000003,9834.888813638832,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:12:30.085938Z,646df87b2afeb51f35535f540585c4ab731a02618108cfdc79fed062dd13e40e,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,300371.SZ,cninfo:distribution:5ef65661dc2cca7b619c35fd70370b2a,cash_dividend,True,2022-05-26,2022-06-01,2022-06-02,2022-06-02,,2022-06-02,0.0,0.27999999999999997,3317.191258282087,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:05:55.510707Z,ad1382a43ef77bbd12866ef5091535ef957b0d4eabd4d3985efdabb5651a8628,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,300903.SZ,cninfo:distribution:c2d244ce73329893411774efba6404c2,cash_and_share_distribution,True,2022-05-25,2022-06-01,2022-06-02,2022-06-02,2022-06-02,2022-06-02,0.8,0.05,1482.3690636127726,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:49:57.690679Z,3ee1b34945c115dac75b9e5370199710c46fe9cd63da1d2e65bd3e216aab1dd5,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,603358.SH,cninfo:distribution:e4a56dd50c7287e96e8defe458013a29,cash_dividend,True,2022-05-27,2022-06-01,2022-06-02,2022-06-02,,2022-06-02,0.0,0.3,3179.679373483167,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:32:04.307707Z,8fd2c4fedf3d1d3bf4bbfd4089b54dc3b42c74af184823c507117fe9de6e5647,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,605369.SH,cninfo:distribution:ec5fe0ec1111d7fde10f4a7cf937af26,cash_dividend,True,2022-05-26,2022-06-01,2022-06-02,2022-06-02,,2022-06-02,0.0,1.3800000000000001,453.9854925581497,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T16:49:41.780106Z,583ddf396910d47dc9ee176617f67c55efcf9a2a83fe48b9b2dd17254d94c7b0,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,002753.SZ,cninfo:distribution:8a21c0f6b6e0e5fd8388485531d4774f,cash_dividend,True,2022-05-27,2022-06-02,2022-06-06,2022-06-06,,2022-06-06,0.0,0.21200000000000002,7363.235266828195,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:23:52.151927Z,2c274fc862d07881937cd8765204fe64ce1a4ba992b7581709c5853f37c3bc68,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,603331.SH,cninfo:distribution:419831d43f9f0f6cc5786e0b030d4622,cash_dividend,True,2022-05-30,2022-06-06,2022-06-07,2022-06-07,,2022-06-07,0.0,0.25,4639.129391888386,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T16:45:57.671526Z,3a9da0bcf816618cab6d58ada8096f47d97973e8901206f81e727475706dd849,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,002830.SZ,cninfo:distribution:63abc6a4416f44c975fdd5f60ba890a7,cash_dividend,True,2022-05-31,2022-06-07,2022-06-08,2022-06-08,,2022-06-08,0.0,0.15,4860.233616018531,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:25:12.373451Z,d13b74e90b403b0283f855f4fac70c90715cae4de04d3375fb53128424660bc2,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,600560.SH,cninfo:distribution:529f93548072345a64e581aab994550a,cash_dividend,True,2022-06-02,2022-06-09,2022-06-10,2022-06-10,,2022-06-10,0.0,0.063,5547.359846094342,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:25:03.048769Z,0271480a68171e2b3ffe5374d2451478b20eb5c0c72c4b2172340e98086bbe3c,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,600035.SH,cninfo:distribution:cd5ffbcea4f92c79c99f426487d070d5,cash_dividend,True,2022-06-08,2022-06-14,2022-06-15,2022-06-15,,2022-06-15,0.0,0.13999999999999999,15748.06527890156,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:14:38.300634Z,1f37918baacf2a045712c3e6dfe3bc7dbc89bf29131105f339d7e8eea8dc2f83,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,600135.SH,cninfo:distribution:bc31a42d141ce33ad187bc366843a0ad,cash_dividend,True,2022-06-10,2022-06-16,2022-06-17,2022-06-17,,2022-06-17,0.0,0.03,7403.90597932538,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:15:17.055760Z,7c1e51573ee51fa6f7eb5d993dc87152448a2aca45619e4d9f3d4ee95cadab8e,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,000921.SZ,cninfo:distribution:d4f7bcca6ebc2b3a601ff7adc26a7559,cash_dividend,True,2022-07-05,2022-07-11,2022-07-12,2022-07-12,,2022-07-12,0.0,0.21400000000000002,4299.178698264591,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:08:54.119045Z,d06ccaac3c32afbd3e795ead8f798ebf9d5f3d1f68a0b3c0b5c48eaffa23d65b,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,600839.SH,cninfo:distribution:1d358c578c8ca6c9a50a5f17b5448439,cash_dividend,True,2022-07-20,2022-07-26,2022-07-27,2022-07-27,,2022-07-27,0.0,0.02,18211.932432717098,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:55:00.407146Z,801021ea1cea1d2087f80b4254b9b61bc837dc6f16fdca5854c580099d2843d1,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,601866.SH,cninfo:distribution:830a892eeab6a041bb605fe69811e039,cash_dividend,True,2022-07-20,2022-07-27,2022-07-28,2022-07-28,,2022-07-28,0.0,0.22599999999999998,18021.035469675648,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:57:10.582271Z,c0b3e99f155045e42359a89cc6cfc515658913aac40a1718e15e17d9715b0363,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,001314.SZ,cninfo:distribution:f9911cd9c4e31447974f1cd492f25276,cash_dividend,True,2023-05-16,2023-05-22,2023-05-23,2023-05-23,,2023-05-23,0.0,0.5,1435.222219127716,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:11:21.820253Z,193d83630c54c2464b7794b813d1587bee8148bc8787e2550dbf41b5708da3b4,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,301042.SZ,cninfo:distribution:3ea0ac86d1807a6e240e12eac39d46cd,cash_dividend,True,2023-05-18,2023-05-24,2023-05-25,2023-05-25,,2023-05-25,0.0,1.5,1316.7649748532626,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:09:19.146414Z,0524e3a8aebfc0b8f43f482634d4959233a05fe2dee498af1014a8e125690b5f,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,301218.SZ,cninfo:distribution:770618eef411053a1baba86edc1a9c7c,cash_dividend,True,2023-05-18,2023-05-25,2023-05-26,2023-05-26,,2023-05-26,0.0,0.052000000000000005,1948.9340854656855,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:10:47.579639Z,3ae0efc4b28d2dea1ffeaba461e5216de8d9555762e659084d346139192f7a8c,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,001336.SZ,cninfo:distribution:c31b8306aac17be1fcc6191ff7e08860,cash_dividend,True,2023-05-24,2023-05-29,2023-05-30,2023-05-30,,2023-05-30,0.0,0.12,1951.65846120993,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:10:45.035945Z,0db69898f931259fcdee1237ef9d20a71658f38e36ac35f12bb0fb066ab0a9cc,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,300432.SZ,cninfo:distribution:e8be51072a1ccb2956109ea044f93063,cash_dividend,True,2023-05-22,2023-05-29,2023-05-30,2023-05-30,,2023-05-30,0.0,0.2,4007.9037534343915,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:10:28.556996Z,9fb56bb6774950c9cb7d09d4f2bdf31f8940052c20dbc5f3d021f3a993edb3d1,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,300771.SZ,cninfo:distribution:19d2edeec1a0fe873862cddccc2936ff,cash_dividend,True,2023-05-23,2023-05-29,2023-05-30,2023-05-30,,2023-05-30,0.0,0.3,3840.0015547716635,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:14:06.823766Z,7267bae3d3d4ffdc3f81cac0562ca21fdd9f294211716764d6bc2b083040e0db,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,601811.SH,cninfo:distribution:929d09447ecb3dc96a5883c2a68f08e8,cash_dividend,True,2023-05-30,2023-06-02,2023-06-05,2023-06-05,,2023-06-05,0.0,0.33999999999999997,3537.9193792580986,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:57:02.793658Z,37b5cdfd94189a255a591a208e2b38f4d3be0cfd110e5d22cfc10a4070db6541,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,000045.SZ,cninfo:distribution:de3caa3cfbbc220a058519ac2ec2a1a7,cash_dividend,True,2023-05-31,2023-06-05,2023-06-06,2023-06-06,,2023-06-06,0.0,0.06,5280.531658323127,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:03:31.916749Z,d84fe2ae21272d55c747f4134d636313fbd0aaf769074590303d929394d53d59,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,301338.SZ,cninfo:distribution:b63e0a827c40d77b093a784a673c326c,cash_and_share_distribution,True,2023-05-29,2023-06-05,2023-06-06,2023-06-06,2023-06-06,2023-06-06,0.3999999999999999,0.5,883.356702180822,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:47:37.904638Z,7c17d362ef95fd1398e19c08eb33f54ed84e9ed6e30c192089ab27e151ce5e9c,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,603006.SH,cninfo:distribution:0943040d9f637fa6c95ac303c79354ef,cash_dividend,True,2023-05-27,2023-06-05,2023-06-06,2023-06-06,,2023-06-06,0.0,0.38,5595.030181681467,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:27:19.390531Z,38d4dd7d97782104903316224afb9acb55228b88ee84c4bbe34eeb97d8b760ca,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,301123.SZ,cninfo:distribution:29a4e657ccf2cf99f79442d4e4ea81e6,cash_dividend,True,2023-05-31,2023-06-06,2023-06-07,2023-06-07,,2023-06-07,0.0,0.5,1826.7295818425687,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:18:20.881336Z,45d1b7ce58c136f35c7158057c104d3445e08358227ce032d1188479de046d34,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,301099.SZ,cninfo:distribution:b1661c4d5a5b9d60213f83a952e34536,cash_dividend,True,2023-06-01,2023-06-08,2023-06-09,2023-06-09,,2023-06-09,0.0,0.5,865.6534390287319,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:18:09.482619Z,8b62d74d16512eb54bf5b05d9f754279b8d3b2b90e7cc4a7c95da69889d93192,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,003019.SZ,cninfo:distribution:dd2099f9acf5e87c118c657ad6026c2b,cash_and_share_distribution,True,2023-06-07,2023-06-13,2023-06-14,2023-06-14,2023-06-14,2023-06-14,0.10000000000000009,0.8,2644.620478356301,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:29:22.942453Z,29b4cbcc59b658ba210352abcf351f5b53c7fb0103afbc9bc2081a7b33047f0d,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,002475.SZ,cninfo:distribution:f0a6c8559ee8860f7db85f1c9d44a628,cash_dividend,True,2023-06-09,2023-06-14,2023-06-15,2023-06-15,,2023-06-15,0.0,0.1299661,2090.6594434436092,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:20:59.350181Z,cee2ced03269a6ff74ddd045b8da47322083e9fc6ea5e89be7612db2ba98b2b8,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,V27,603707.SH,cninfo:distribution:62a4c5c25a57b58572ac10f28043edd5,cash_dividend,True,2023-07-03,2023-07-06,2023-07-07,2023-07-07,,2023-07-07,0.0,0.11499999999999999,4519.085507954786,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:28:16.741576Z,c76d5bfd4d11eb73b42e355a24bd8f9ab216b398e5173baba07ded3fb3a522ca,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,600170.SH,cninfo:distribution:b949b6fe36c1af44b1048c895b7eac71,cash_dividend,True,2023-08-04,2023-08-09,2023-08-10,2023-08-10,,2023-08-10,0.0,0.05,20567.39609617849,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:17:21.078569Z,6c979b7f04e2da051b69d611f2497fa7e194ab9414134b68ece30795fd9a60f8,APPLIED,
OGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,603755.SH,cninfo:distribution:e83c695b026a3bce3eba7db935c28281,cash_dividend,True,2023-11-14,2023-11-17,2023-11-20,2023-11-20,,2023-11-20,0.0,0.25,1933.0547559401803,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:28:39.441412Z,3a0408a876208a8e777c2ccb28dc34e6d21f9a90998b890c458cced909222a10,APPLIED,
OGR,2022_2023,confirmation_tag,P1,MCB,MCB,000596.SZ,cninfo:distribution:4b83a7a5e859744086098c48b35309ef,cash_dividend,True,2022-06-06,2022-06-10,2022-06-13,2022-06-13,,2022-06-13,0.0,2.2,153.74216410624456,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:05:09.297905Z,c057b7ab6bb012914f946c65ea0d8f92ac3c2e1660a0f5e1af23a8517e8350c3,APPLIED,
OGR,2022_2023,confirmation_tag,P1,MCB,MCB,600825.SH,cninfo:distribution:a0804113c51da59b36d04a8642211d78,cash_dividend,True,2022-06-14,2022-06-20,2022-06-21,2022-06-21,,2022-06-21,0.0,0.01,7968.785415342277,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:56:45.008248Z,59e9abdee743214a9a0d78dc9f50876030a2468c93b93d45bf7c055f509359c7,APPLIED,
OGR,2022_2023,confirmation_tag,P1,MCB,MCB,605183.SH,cninfo:distribution:b7d9656c901af289689fc23deaa2817a,cash_dividend,True,2022-06-16,2022-06-21,2022-06-22,2022-06-22,,2022-06-22,0.0,0.5,1878.0488870752608,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:29:59.504218Z,ed273228c6dfdb6561a0d273ef3655c2305a0bf6133793d01fdd5aa6a4e030ef,APPLIED,
OGR,2022_2023,confirmation_tag,P1,OGR,FIXED_BELOW_L_REPAIR,002727.SZ,cninfo:distribution:21a30edad38a0489771abade1a170730,cash_dividend,True,2022-04-22,2022-04-28,2022-04-29,2022-04-29,,2022-04-29,0.0,0.3,301.4564468104701,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:23:35.695544Z,da93d10c876fd0b0a6eb6364794013ac9af23cff9b497595b841092a597590d4,APPLIED,
OGR,2022_2023,confirmation_tag,P1,OGR,FIXED_BELOW_L_REPAIR,002585.SZ,cninfo:distribution:bea2cd1b47958eb2a9b25f2ef74d3374,cash_dividend,True,2022-05-11,2022-05-16,2022-05-17,2022-05-17,,2022-05-17,0.0,0.3,477.68470147143074,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:24:05.542238Z,81fb5653c1b2df23b283a9e0d24710ce554d24dfcb500c28807519839b6ba62b,APPLIED,
OGR,2022_2023,confirmation_tag,P1,OGR,FIXED_BELOW_L_REPAIR,300556.SZ,cninfo:distribution:70ef7f15b6411e7a575fe5126fe71947,cash_dividend,True,2022-05-12,2022-05-18,2022-05-19,2022-05-19,,2022-05-19,0.0,0.08,353.90332986678834,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T15:08:00.699258Z,31013953a1a27aa91ad983b0424c94b4cb44667b59ef106e302e4cc3a373fddd,APPLIED,
OGR,2022_2023,confirmation_tag,P1,OGR,FIXED_BELOW_L_REPAIR,002415.SZ,cninfo:distribution:d6cf3712cd70efd42827e771ff2e0ddd,cash_dividend,True,2022-05-20,2022-05-25,2022-05-26,2022-05-26,,2022-05-26,0.0,0.9,217.55125852826373,0.0,https://webapi.cninfo.com.cn/api/sysapi/p_sysapi1139,OFFICIAL_EX_POST_EXECUTION_FACT,2026-08-09T14:20:03.334061Z,7f4f6b1ac83ee121828847aba8e76587705555013b7900a26e160f57ef1ff69c,APPLIED,
